EVTOPTB_SoA_5345;I can't spare the funds right now.;Je n'ai malheureusement rien à donner pour le moment.;Leider kann ich kein momentan kein Gold erübrigen.;;Lo siento, ahora mismo no puedo prescindir de fondos.;;;;;;;;;x
EVTOPTB_SoA_5346;Tell the priests I cannot come.;Dites aux moines que je ne peux pas venir.;Richtet ihnen aus, dass ich nicht kommen kann.;;Decid a los monjes que no puedo ir.;;;;;;;;;x
EVTOPTB_SoA_5347;I will spend my days conversing with these wise priests.;Je passerai mes journées à discuter avec ces moines sages.;Ich werde meine Tage damit verbringen, mit den weisen Mönchen zu sprechen.;;Pasaré los días conversando con estos sabios monjes.;;;;;;;;;x
EVTOPTB_SoA_5355;I agree, but this woman is popular among the common folk.;Je l'admets, mais le peuple apprécie cette femme.;Das ist zwar wahr, aber diese Frau ist beim einfachen Volk sehr beliebt.;;Estoy de acuerdo, pero esta mujer es popular entre el pueblo.;;;;;;;;;x
EVTOPTB_SoA_5357;My dearest [From.GetFirstName], you are truly sent by [Root.Religion.GetRandomGodName]!;Ma très chère [From.GetFirstName], c'est bien [Root.Religion.GetRandomGodName] qui vous envoie !;Meine verehrteste [From.GetFirstName], Ihr seid wirklich von [Root.Religion.GetRandomGodName] gesandt!;;¡Mi queridísimo [From.GetFirstName], realmente os ha enviado [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTOPTB_SoA_5366;When I need your advice, I'll ask for it.;Quand j'aurai besoin de vos conseils, je vous le ferai savoir.;Wenn ich Euren Rat brauche, werde ich Euch fragen.;;Cuando necesite vuestro consejo, os lo pediré.;;;;;;;;;x
EVTOPTB_SoA_5368;She is merely a tool, the Church has nothing to fear.;Elle n'est qu'un instrument. L'Église n'a aucune crainte à avoir.;Sie ist nur ein Werkzeug. Die Kirche hat nichts zu befürchten.;;Sólo es una herramienta, la Iglesia no tiene nada que temer.;;;;;;;;;x
EVTOPTB_SoA_5370;I dislike fanatics, but I will suffer her for now.;Je n'aime pas les fanatiques, mais je m'accommode de sa présence pour le moment.;Fanatiker sind mir zuwider, aber wir werden sie fürs Erste ertragen.;;No me gustan los fanáticos, pero por ahora la soportaré.;;;;;;;;;x
EVTOPTB_SoA_5373;I shall force her to speak more humbly henceforth.;Je la contraindrai à se comporter avec davantage d'humilité.;Ich werde mehr Respekt von ihr fordern.;;La obligaré a que en adelante hable con más humildad.;;;;;;;;;x
EVTOPTB_SoA_5392;She is innocent.;Elle est innocente.;Sie ist unschuldig.;;Es inocente.;;;;;;;;;x
EVTOPTB_TOG_3110;Go to the Arcane University and make me proud, child.;Fils, va à the Arcane University et fais-moi honneur.;Gehe nach Miklagard und mache mich stolz, mein Sohn.;;Vete a the Arcane University y hazme sentirme orgulloso, hijo.;;;;;;;;;x
EVTOPTC124004;Use my magick to ward them off!;;;;;;;;;;;;;x
EVTOPTC124011;There is nothing wrong with me, I simply know now who I truly am!;;;;;;;;;;;;;x
EVTOPTC2010;Thank the Gods!;;;;;;;;;;;;;x
EVTOPTC451;[From.GetSheHeCap]'s not my type;[From.GetSheHeCap] n'est pas mon genre;[From.GetSheHeCap] ist nicht mein Typ;;;;;;;;;;;x
EVTOPTC5000;I have other things to do.;;;;;;;;;;;;;x
EVTOPTC5090;...make a great speech to fire up the masses!;;;;;;;;;;;;;x
EVTOPTC5091;I think I'd prefer to write a poem.;;;;;;;;;;;;;x
EVTOPTC65035;I will give it to [Root.Host.GetTitledFirstName] so [Root.Host.GetSheHe] can help spread it;Je vais le remettre à [Root.Host.GetTitledFirstName] pour qu’[Root.Liege.GetSheHe] m’aide à le diffuser.;Ich werde es [Root.Host.GetTitledFirstName] geben, damit [Root.Host.GetSheHe] bei seiner Verbreitung helfen kann;;Se lo daré a [Root.Host.GetTitledFirstName] para que ayude a difundirlo;;;;;;;;;x
EVTOPTC65049;Concentrating on my studies will cure me!;;;;;;;;;;;;;x
EVTOPTC73001;These are not meant for noble women!;;;;;;;;;;;;;x
EVTOPTC86102;Try to outrun them, by dropping some of your traveling gear.;Payer les bandits avec l'or restant.;Bezahlt sie mit Eurem verbliebenen Gold.;;Págales con lo que nos queda de oro.;;;;;;;;;x
EVTOPTC86160;I'll just ignore him.;Je vais le laisser tranquille.;Ich werde ihn einfach ignorieren.;;Lo ignoraré.;;;;;;;;;x
EVTOPTC86161;We got enough time to run away..;Nous disposons de suffisamment de temps pour nous enfuir.;Wir haben genug Zeit, um davonzulaufen...;;Tuvimos suficiente tiempo para huir...;;;;;;;;;x
EVTOPTC86630;I am not so fortunate...;FR.;DE.;;ES.;;;;;;;;;x
EVTOPTC86650;I am sure my retainers can handle a dreugh. ;FR.;DE.;;ES.;;;;;;;;;x
EVTOPTCbetter_rebels.4;I am lucky to be alive...;J’ai de la chance d’être en vie...;Ich habe Glück, am Leben zu sein ...;;Tengo suerte de estar vivo...;;;;;;;;;x
EVTOPTC_SOA_3002;Consult my [Root.GetLordSpiritualName];En parler à mon [Root.GetLordSpiritualName];Fragt [Root.GetLordSpiritualName] um Rat;;Consultar a mi [Root.GetLordSpiritualName];;;;;;;;;x
EVTOPTC_SOA_3008;[FromFrom.GetSubjectPronounCap] must not live to spread these lies...;[FromFrom.GetSubjectPronounCap] doit mourir plutôt que de répandre ces mensonges...;[FromFrom.GetSubjectPronounCap] darf nicht weiterleben und diese Lügen verbreiten...;;[FromFrom.GetSubjectPronounCap] no puede vivir para difundir estas mentiras...;;;;;;;;;x
EVTOPTC_SoA_5205;Hang on, let me see...;Une minute, voyons ça...;Wartet, ich will mir das einmal anschauen...;;Esperad, dejadme ver...;;;;;;;;;x
EVTOPTC_SoA_5208;Get in on the business!;Nous allons faire la même chose !;Beteiligt Euch an den Geschäften!;;¡Haceos con una parte del pastel!;;;;;;;;;x
EVTOPTC_SoA_5209;Who will rid me of this turbulent priest?;Quelqu'un peut-il me débarrasser de cet énergumène ?;Wer hat diesen wirrköpfigen Priester in meine Halle gelassen?;;¿Quién me quita de encima a ese cura alborotador?;;;;;;;;;x
EVTOPTC_SoA_5229;Throw it to the dogs.;Jetons-la aux chiens.;Verfüttert sie an die Hunde.;;Echarlas a los perros.;;;;;;;;;x
EVTOPTC_SoA_5343;These monks obviously eat well...;Ces moines ne meurent clairement pas de faim...;Die Küche dieser Mönche muss ausgezeichnet sein!;;No cabe duda de que estos monjes comen bien…;;;;;;;;;x
EVTOPTC_SoA_5347;I have come here to pray.;Je suis ici pour prier.;Ich bin hier, um andächtig zu beten.;;He venido aquí para rezar.;;;;;;;;;x
EVTOPTC_SoA_5355;Very well, we shall put her on trial for heresy.;Très bien, nous la jugerons pour hérésie.;Nun gut, wir werden sie der Ketzerei anklagen.;;Muy bien, juzguémosla por herejía.;;;;;;;;;x
EVTOPTC_SoA_5357;We both know you are a powerhungry impostor, [From.GetFirstName].;Chère [From.GetFirstName], nous savons que vous n'êtes qu'une usurpatrice avide de pouvoir.;Wir wissen beide, dass Ihr nur ein machthungriger Hochstapler seid, [From.GetFirstName].;;Ambos sabemos que sois una impostora con ansias de poder, [From.GetFirstName].;;;;;;;;;x
EVTOPTC_SoA_5366;I've had enough of this insolence – arrest her!;J'en ai assez de cette insolente. Arrêtez-la !;Genug von diesen Unverschämtheiten – in den Kerker mit ihr!;;Ya he tenido bastante. ¡Arrestad a esta insolente!;;;;;;;;;x
EVTOPTC_SoA_5368;Very well, we will put her on trial and see if she is a heretic.;Très bien, jugeons-la et nous verrons si c'est une hérétique.;Nun gut, ich werde sie vor Gericht stellen und feststellen, ob sie eine Ketzerin ist.;;Muy bien, la juzgaremos y veremos si es una hereje.;;;;;;;;;x
EVTOPTC_SoA_5373;Not noble enough? Bring her before me and I shall knight her!;Pas assez noble ? Faites-la venir, que je l'adoube sans attendre !;Nicht adlig genug? Dann bringt sie zu mir und ich werde sie zum Ritter schlagen!;;¿No es lo bastante noble? ¡Traédmela y la armaré caballero!;;;;;;;;;x
EVTOPTD124004;Surrender without a fight.;;;;;;;;;;;;;x
EVTOPTD2000;Why should I care?;;;;;;;;;;;;;x
EVTOPTD4155;I hope they know 'Dragonborn Comes'!;J’espère qu’ils connaissent le 'Chant du Faucon' !;Ich hoffe, dass sie das 'Falkenlied' kennen!;;¡Espero que conozcan 'Falkenlied'!;;;;;;;;;x
EVTOPTD5091;I think I'll recite a poem!;;;;;;;;;;;;;x
EVTOPTD65049;Learning a new instrument will distract me!;;;;;;;;;;;;;x
EVTOPTD_SoA_5343;I have come here to pray.;Je suis ici pour prier.;Ich bin hier, um andächtig zu beten.;;He venido aquí para rezar.;;;;;;;;;x
EVTOPTD_SoA_5357;Love, you say? Come sit over here...;Vous m'aimez, dites-vous ? Approchez un peu...;Liebe, sagtet Ihr? Kommt, setzt Euch zu mir...;;¿Amor, habéis dicho? Venid, sentaos aquí…;;;;;;;;;x
EVTOPTD_SoA_5373;I cannot abide this any longer. Put her in chains!;J'en ai assez entendu. Enchaînez-la !;Ich werde dies nicht mehr länger mitansehen. Legt sie in Ketten!;;No puedo soportarlo más. ¡Encadenadla!;;;;;;;;;x
EVTOPTE124004;Bribe them.;;;;;;;;;;;;;x
EVTOPTF124004;Use my body to pay them off.;;;;;;;;;;;;;x
EVTOPTleavedecision;I shall leave the decision to my liege.;;;;;;;;;;;;;x
EVTOPTleavedecisionmerc;I am not interested.  Let the employer decide.;;;;;;;;;;;;;x
EVTOPTV_TOG_501;My strong bonds to [Root.Religion.GetRandomGodName].;Mes liens solides avec [Root.Religion.GetRandomGodName].;Meine starken Bindungen zu [Root.Religion.GetRandomGodName].;;Mis fuertes lazos con [Root.Religion.GetRandomGodName].;;;;;;;;;x
EVTOPTWAYsiegepulseflee01;This castle is impregnable. We will be safest here.;;;;;;;;;;;;;x
EVTOPTWAYsiegepulseflee02;Send my family into hiding.  I cannot risk them being captured.;;;;;;;;;;;;;x
EVTOPTWAYsiegepulseflee03;I will take my family and hide until it is safe.;;;;;;;;;;;;;x
EVTOPTWAYsiegesescapeattempt01;Slip out a postern door at midnight.;;;;;;;;;;;;;x
EVTOPTWAYsiegesescapeattempt02;Brave the sewers.;;;;;;;;;;;;;x
EVTOPTWAYsiegesescapeattempt03;Just give me a rope...;;;;;;;;;;;;;x
EVTOPTWAYsiegesescapeattempt04;I think it's better that we wait.;;;;;;;;;;;;;x
EVTOPTZ_TOG_501;My deep, religious faith.;Ma foi chrétienne.;Mein christlicher Glaube.;;Mi fe Cristiana.;;;;;;;;;x
EVTOPWAYprisonrelease01;Release all prisoners.;;;;;;;;;;;;;x
EVTOPWAYprisonrelease02;Release anybody with whom we have common cause.;;;;;;;;;;;;;x
EVTOPWAYprisonrelease03;Release only my relatives. Some of these other fellows look like they are here for a good reason...;;;;;;;;;;;;;x
EVTOPWAYprisonrelease04;Whoever these people are, they smell like they belong here...;;;;;;;;;;;;;x
EVTOPWAYsiegecapture01;Take them back to my castle dungeons immediately!;;;;;;;;;;;;;x
EVTOPWAYsiegecapture02;Damn you all to hell!;;;;;;;;;;;;;x
EVTOPWAYswap3op1;Exchange all noble prisoners.;;;;;;;;;;;;;x
EVTTITLE123050;Economic Theory;;;;;;;;;;;;;x
EVTTITLE123055;Theoretical Failure;;;;;;;;;;;;;x
EVTTITLE124005;Consequences;;;;;;;;;;;;;x
EVTTITLE124006;Consequences - Greenspore;;;;;;;;;;;;;x
EVTTITLE124007;Consequences - Illness;;;;;;;;;;;;;x
EVTTITLE124008;Consequences - Depression;;;;;;;;;;;;;x
EVTTITLE124009;Consequences - Pregnancy;;;;;;;;;;;;;x
EVTTITLE124010;Free, but at what cost?;;;;;;;;;;;;;x
EVTTITLE124011;Consequences;;;;;;;;;;;;;x
EVTTITLE124013;Disgruntled Peasants;;;;;;;;;;;;;x
EVTTITLE124016;Incite Rebellion;;;;;;;;;;;;;x
EVTTITLE124020;Military Theory;;;;;;;;;;;;;x
EVTTITLE124050;Revolt Risk Reduced, Criminals Arrested, Infestations Destroyed;;;;;;;;;;;;;x
EVTTITLE124052;Peasants Angered;;;;;;;;;;;;;x
EVTTITLE124060;Marshal Attacked!;;;;;;;;;;;;;x
EVTTITLE127000;Cabal Eliminated;;;;;;;;;;;;;x
EVTTITLE127001;My liege, I have eliminated a Cabal operating in [From.Location.GetName].;;;;;;;;;;;;;x
EVTTITLE127005;Court Mage Attacked!;;;;;;;;;;;;;x
EVTTITLE20214;Peasants Disgruntled;;;;;;;;;;;;;x
EVTTITLE_SOA_3002;[From.Mother.GetFirstName]'s Baby;Bébé de [From.Mother.GetFirstName];Baby von [From.Mother.GetFirstName];;El Bebé de [From.Mother.GetFirstName];;;;;;;;;x
EVTTITLE_SOA_3021;Spawn of [Root.Religion.GetRandomEvilGodName]?;Suppôt de [Root.Religion.GetRandomEvilGodName] ?;Nachkomme von [Root.Religion.GetRandomEvilGodName]?;;¿Semilla de [Root.Religion.GetRandomEvilGodName]?;;;;;;;;;x
EVTTITLE_SOA_3039;Lethal Nightmares;Cauchemars fatals;Tödliche Träume;;Pesadillas letales;;;;;;;;;x
EVTTITLE_SOA_3040;Lethal Nightmares;Cauchemars fatals;Tödliche Träume;;Pesadillas letales;;;;;;;;;x
EVTTITLE_SOA_3041;Lethal Nightmares;Cauchemars fatals;Tödliche Träume;;Pesadillas letales;;;;;;;;;x
EVTTITLE_SOA_3077;A Bad Omen;Un mauvais présage;Ein böses Omen;;Un mal presagio;;;;;;;;;x
EVTTITLE_SOA_3078;A Good Omen;Un bon présage;Ein gutes Omen;;Un buen presagio;;;;;;;;;x
EVTTOOLTIP100501;[Root.GetTitledFirstName] embraces [This.GetTitledFirstName], [Root.GetHerHis] former rival, in honour of [Root.Religion.GetRandomGodName]'s teachings;[Root.GetTitledFirstName] étreint [This.GetTitledFirstName], son ancien rival, en l'honneur des enseignements de [Root.Religion.GetRandomGodName].;[Root.GetTitledFirstName] begrüßt [This.GetTitledFirstName], [Root.GetHerHis] ehemaligen Rivalen, zu Ehren von [Root.Religion.GetRandomGodName]s Lehren;;[Root.GetTitledFirstName] adopta a[This.GetTitledFirstName], su antigo rival, en honor a las enseñanzas de [Root.Religion.GetRandomGodName];;;;;;;;;x
EVTTOOLTIP124000000;The noble takes action;;;;;;;;;;;;;x
EVTTOOLTIP124000001;A letter is sent to [From.Liege.GetTitledName];;;;;;;;;;;;;x
EVTTOOLTIP20030;Send a letter to my liege informing [Root.Liege.GetHerHim] of the heretic!;J’envoie une lettre à mon suzerain pour l’informer de la présence de cet hérétique !;Schickt einen Brief an meinen Lehnsherrn und informiert [Root.Liege.GetHerHim] über die Ketzerei!;;¡Envía una carta a su señoría para informarle de la herejía!;;;;;;;;;x
EVTTOOLTIP20032;Send a letter to [From.Host.GetTitledName] explaining [From.Host.GetHerHis] Lord Spiritual's mistake;J’envoie une lettre à [From.Host.GetTitledName] pour lui expliquer la méprise de son Chapelain.;Brief an [From.Host.GetTitledName] senden, der den Fehler [From.Host.GetHerHis] Hofkaplans erklärt;;Envía una carta a [From.Host.GetTitledName] explicándole el error de su capellán.;;;;;;;;;x
EVTTOOLTIP20034;A chastising letter is sent to the Lord Spiritual;Une lettre de réprimande est envoyée au Chapelain.;Ein Mahnbrief wird an den Hofkaplan gesandt;;Se ha enviado una carta de reprobación al capellán.;;;;;;;;;x
EVTTOOLTIP20143;The assassination attempt fails;La tentative d'assassinat a échoué;Der Mordanschlag ist fehlgeschlagen ;;Falla el intento de asesinato;;;;;;;;;x
EVTTOOLTIP392401;will hear our emissary.;;;;;;;;;;;;;x
EVTTOOLTIP5092;Speak to them!;;;;;;;;;;;;;x
EVTTOOLTIP5101;Dancing birds - I'm simply genius!;;;;;;;;;;;;;x
EVTTOOLTIP5102;Leave out the slums;;;;;;;;;;;;;x
EVTTOOLTIP5103;I scare myself sometimes.;;;;;;;;;;;;;x
EVTTOOLTIP5104;It certainly does.;;;;;;;;;;;;;x
EVTTOOLTIP5111;I will take up architecture!;;;;;;;;;;;;;x
EVTTOOLTIP5112;I will study the noble art of painting!;;;;;;;;;;;;;x
EVTTOOLTIP5121;Page-boy!  Fetch my weapons and head to the arena!;;;;;;;;;;;;;x
EVTTOOLTIP5122;Squire!  Fetch me my steed and armour!;;;;;;;;;;;;;x
EVTTOOLTIP86011;will listen to us...;nous écoutera...;wird auf uns hören...;;nos escuchará...;;;;;;;;;x
EVTTOOLTIP86012;will be travelling together with us...;voyagera en notre compagnie...;wird mit uns zusammen reisen... ;;viajará junto a nosotros....;;;;;;;;;x
EVTTOOLTIP86013;will be disappointed in me;sera déçu de mon attitude;wird von mir enttäuscht sein ;;se decepcionará conmigo;;;;;;;;;x
EVTTOOLTIP86102;Me and my group of pilgrims will engage the beasts.;Mon groupe de pèlerins et moi-même allons attaquer les bandits.;Meine Gruppe von Wallfahrern und ich werden die Banditen beschäftigen. ;;Mi grupo de peregrinos y yo nos enfrentaremos a los bandidos.;;;;;;;;;x
EVTTOOLTIP86161;will face our steel!;va subir notre courroux !;wird Euren Stahl zu Gesicht bekommen! ;;¡sentirá nuestro acero!;;;;;;;;;x
EVTTOOLTIP86162;is left for dead in the night..;est laissé pour mort au milieu de la nuit...;wird in der Nacht dem Tode überlassen... ;;es dejado por muerto en la noche...;;;;;;;;;x
EVTTOOLTIP86165;will hear our invitation.;entendra notre invitation.;wird sich Eure Einladung anhören...;;escuchará nuestra invitación.;;;;;;;;;x
EVTTOOLTIP86511;will be grateful;vous remerciera de l'avoir informé;wird dankbar sein ;;lo agradecerán;;;;;;;;;x
EVTTOOLTIP86812;Most of the supplies are reserved for you.;La plupart des provisions vous sont réservées.;Der Großteil der Vorräte wird für euch reserviert.;;La mayoría de los víveres son reservados para tí.;;;;;;;;;x
EVTTOOLTIP86816;Mutiny!;Mutinerie!;Meuterei!;;¡Motín!;;;;;;;;;x
EVTTOOLTIP86817;You flee the ship.;Vous fuyez le navire.;Ihr flieht vom Schiff.;;Abandonar el barco;;;;;;;;;x
EVTTOOLTIP86826;Sit down in prayer.;Asseyez vous pour prier.;Setzt euch zum Gebet;;Te echas para orar.;;;;;;;;;x
EVTTOOLTIP86827;Give in to despair.;S'abandonner au désespoir;Verfallt in Hoffnungslosigkeit.;;Caes en la desesperación.;;;;;;;;;x
EVTTOOLTIP86846;Save the robed figure.;Sauvez la silhouette vêtue d'une robe.;Rettet die berobte Person;;Salvar al extraño encapuchado;;;;;;;;;x
EVTTOOLTIP86866;You make your last stand...;Vous vous préparez à combattre jusqu'à la mort…;Ihr bereitet euch auf euren letzten Kampf vor.;;Haces un último esfuerzo.;;;;;;;;;x
EVTTOOLTIP94012;You pay the old man's tab.;Vous payez la note du vieil homme.;Ich zahlt die Rechnung des alten Mannes.;;Pagas la cuenta del guerrero.;;;;;;;;;x
EVTTOOLTIP94013;Your training begins.;Votre entraînement débute.;Euer Training beginnt.;;Comienza tu entrenamiento.;;;;;;;;;x
EVTTOOLTIPA5091;Play or write?;;;;;;;;;;;;;x
EVTTOOLTIPA5093;Mmm, my own music;;;;;;;;;;;;;x
EVTTOOLTIPA5094;Roses are red, you are dead.;;;;;;;;;;;;;x
EVTTOOLTIPB5091;Sing or recite?;;;;;;;;;;;;;x
EVTTOOLTIPB5093;Mi mo miiii.;;;;;;;;;;;;;x
EVTTOOLTIPB5094;Like a bauss...;;;;;;;;;;;;;x
EVTTOOLTIPbetter_rebels.32;Send a letter to my liege;Send a letter to my liege;Send a letter to my liege;;Send a letter to my liege;;;;;;;;;x
EVTTOOLTIPenemynothere;If the enemy is not defending, this does nothing.;;;;;;;;;;;;;x
EVTTOOLTIPprisreq;Prisoner is moved to your dungeons.;;;;;;;;;;;;;x
EVTTOOLTIPsiegecapturedenemy;[Root.GetTitledName] is imprisoned by the enemy.;;;;;;;;;;;;;x
EVTTOOLTIPsiegeescaped;[Root.GetTitledName] escapes to the countryside!;;;;;;;;;;;;;x
EVTTOOLTIP_SOA_3003;I'll seek the advice of [This.GetTitledFirstName];Je demanderai conseil au [This.GetTitledFirstName];Ich werde mich an [This.GetTitledFirstName] wenden;;Pediré consejo a [This.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP_SOA_3005;Get [From.GetFirstName] to confess! Has she lain with daedras and practised witchcraft?;[From.GetFirstName] doit se confesser ! A-t-elle forniqué avec des démons ? S'est-elle livrée à la sorcellerie ?;Nur eine Beichte kann [From.GetFirstName] helfen! Hatte sie Verkehr mit Dämonen oder übte sie sich gar in der Hexenkunst?;;¡Que [From.GetFirstName] se confiese! ¿Ha yacido con daedraios y practicado brujería?;;;;;;;;;x
EVTTOOLTIP_SOA_3006;Accuse the mother of witchcraft and of lying with daedras!;Accusons la mère de sorcellerie et d'avoir forniqué avec des démons !;Beschuldigt die Mutter der Hexerei und der Unzucht mit Dämonen!;;¡Acusad a la madre de brujería y de yacer con daedraios!;;;;;;;;;x
EVTTOOLTIP_SOA_3011;Tell [This.GetFirstName] about my vivid and impure dreams;Je parlerai à [This.GetFirstName] de mes rêves impurs;Erzählt [This.GetFirstName] von Euren lebhaften und unreinen Träumen;;Contar a [This.GetFirstName] mis realistas e impuros sueños;;;;;;;;;x
